file,kernel,comp,rational,mem,localmem,coalesced,atomic,F2:coalesced/mem,F4:comp/mem
38683a923a8646ecf762579ec66efd7dd2604aa7.cl,entry,26,42,1,0,0,0,0,26
3868f629247be910c76255eb9f826f32d107fcdf.cl,entry,89,133,1,0,0,0,0,89
3869bb89c446cd58d29f9835d9c99ebb197fd34e.cl,entry,7,0,1,0,0,0,0,7
3869ea9ab32478b671db842b8c85e6e5bceb3d19.cl,entry,340,495,1,0,0,0,0,340
3869f8e47da6530374d6d42b2f4aca9146a83485.cl,entry,42,23,1,0,0,0,0,42
386ad23840e5635b75c0d72ad910c3f29c15a514.cl,entry,20,29,1,0,0,0,0,20
386bd3a79c571e03f61da9c905608f3fdacbbf3e.cl,entry,7,0,1,0,0,0,0,7
386f4bce391909eff07111cec33a4bdc78eb94b5.cl,entry,56,69,1,0,0,0,0,56
387308e26f98e684a7ad13ec729a08e769a9be35.cl,entry,7,0,1,0,0,0,0,7
3873ae0c46f1b57c145b81fcee691f2913011b3c.cl,entry,333,421,1,0,0,0,0,333
3873ece1e0d1ee8c2e7e0246bf791face588bc5c.cl,entry,677,939,1,0,0,0,0,677
3874ddb0f057c2529fac017bec38417996eb57d7.cl,entry,93,159,1,0,0,0,0,93
3879a8edd7d8033c9d568b3bdc7673749deb3c89.cl,entry,7,0,1,0,0,0,0,7
387bbfe13db118fe4271523e35bf8cc0f4a9cd3f.cl,entry,47,70,1,0,0,0,0,47
387bec4d9bf82e7de2477b19f6df8b96d3f31cfa.cl,entry,787,951,1,0,0,0,0,787
387c67eb1872b9adc9b77e961ab319ca655e0b8e.cl,entry,31,39,1,0,0,0,0,31
387dce9046c2eb311989be26bd8d267cdccc77b7.cl,entry,7,9,1,0,0,0,0,7
387eafeff4882badd7e4c48fe480b3e95f971d4a.cl,entry,47,73,1,0,0,0,0,47
387f3847ce5d9f166e351761ca40509c642be70a.cl,entry,24,53,1,0,0,0,0,24
387f9bc1728c22e14a90fad8296036772af54816.cl,entry,19,32,1,0,0,0,0,19
387fcc388d7c97ef1f1b5f406c5fc6ad27a6459f.cl,entry,7,1,1,0,0,0,0,7
38805f5e573abbadad1afd8f08adb1abf386be54.cl,entry,190,219,1,0,0,0,0,190
38829ca108dc0d647e1d4e13374a20248a73df2c.cl,entry,61,107,1,0,0,0,0,61
3882de91fbe81e5359f60148cb25936cde61b6aa.cl,entry,165,215,1,0,0,0,0,165
3882fc4d7e87b362a8dc2b1103e0628b535e6719.cl,entry,131,231,1,0,0,0,0,131
388306ff5fe49d832ee305ffe4b7c2bcb4155f65.cl,entry,77,75,1,0,0,0,0,77
388388a7f4362d64a2dc42bfe9ec91a20fe5e9e9.cl,entry,7,33,1,0,0,0,0,7
388569e1a0c36012cde490e0caf26e688acd6a89.cl,entry,28,52,1,0,0,0,0,28
3885c53f38cc333f363ca6c390ae9537a07fa3d2.cl,entry,8,15,1,0,0,0,0,8
3885dfc046d1089120f32069397bf43276196a32.cl,entry,50,64,1,0,0,0,0,50
38867b6341b7bbf04ea19d4ab2855997d0f334aa.cl,entry,13,51,1,0,0,0,0,13
38874602175f35bccdf8b1f7a0ce6e2adac954fe.cl,entry,487,589,1,0,0,0,0,487
3888c5a52187fa8b82eee94e3acea6df5384e260.cl,entry,9,16,1,0,0,0,0,9
388954b0fd5258d9d60428aba756ede2d7ea5c52.cl,entry,24,62,1,0,0,0,0,24
3889f9817b71213ace8b64f80a4207a202bd7b4b.cl,entry,7,4,1,0,0,0,0,7
388a4015d5a09c76bb6672e6c20068c29d57d7ab.cl,entry,8,23,1,0,0,0,0,8
388ae9d7ebd479effaa68269b52e4dc9ef1ca30d.cl,entry,16,35,1,0,0,0,0,16
388ba4f978b5d42daec365d6dfe88eb4178239ac.cl,entry,33,43,1,0,0,0,0,33
388e9d2fded57892ac9e8f3ab65a58880595bde4.cl,entry,20,39,1,0,0,0,0,20
38900f02f51b3eb05d2c68940004c3504d25f68d.cl,entry,7,21,1,0,0,0,0,7
38907b78d7e8efe5d71823445b9d15da843668ab.cl,entry,32,74,1,0,0,0,0,32
38923ae0c6ad02bf29bb2d913222d422bfc5c4b6.cl,entry,17,65,1,0,0,0,0,17
38937de462c1c391bcc9e431738ff00e9e7480ce.cl,entry,7,0,1,0,0,0,0,7
38941dc05fc65ca57d188a4833b5418848a143db.cl,entry,21,35,1,0,0,0,0,21
38962b7f65527b817974fca172a0d404834c718c.cl,entry,7,2,1,0,0,0,0,7
389639c5b5f886e7d52a5702971eca43e1661c47.cl,entry,11,15,1,0,0,0,0,11
38989770a875d894ba6554a34010a14decb21f21.cl,entry,7,0,1,0,0,0,0,7
3898b00ba35d255287a558f756d52422d2b1067d.cl,entry,7,2,1,0,0,0,0,7
389933b1a51c9eb3dc23cca8fc9bf73f36114786.cl,entry,22,23,1,0,0,0,0,22
389a8aebbff4c9a3917c0f3fcbcd42b16bd9454e.cl,entry,9,20,1,0,0,0,0,9
389c831c77bc72832347c77b955ca6f30724db81.cl,entry,7,41,1,0,0,0,0,7
389f26b3d28ecb2fa762f67142912a277f8750fa.cl,entry,8,20,1,0,0,0,0,8
389f2e0a9cb19ebb9810957863f1216f23b1ebf5.cl,entry,47,57,1,0,0,0,0,47
389f579d620040964f07b2d5cac23d5d75907a7f.cl,entry,8,36,1,0,0,0,0,8
38a07907b1ff969ae4b1af0c31aad2cb09ed153c.cl,entry,7,23,1,0,0,0,0,7
38a0b85375db58a64bffbeba04f840db678784fb.cl,entry,7,1,1,0,0,0,0,7
38a0f9082cfafc8056f03b4a20db7b209b3de279.cl,entry,12,21,1,0,0,0,0,12
38a153a958e741ab1ba0e909e46bc26ca7282147.cl,entry,7,15,1,0,0,0,0,7
38a488f2ce2e4d087f4bbf453ccebc3082873dc0.cl,entry,117,189,1,0,0,0,0,117
38a5da30866f69b75e8ef6c70efebc09315e6591.cl,entry,39,63,1,0,0,0,0,39
38a5ef06eab20915adf7825483f3f323ee33f2e4.cl,entry,7,1,1,0,0,0,0,7
38a5f74e844533357628d45d4984ea4716707ac7.cl,entry,7,9,1,0,0,0,0,7
38a721aeca33e8a48ea090bb963cd8a56be1cc98.cl,entry,28,45,1,0,0,0,0,28
38a750c81878f1aa3b7eca26b4c9a9f8b907ec04.cl,entry,171,214,1,0,0,0,0,171
38a85a349aff0df6ab7e583bccb12001e15eef49.cl,entry,7,10,1,0,0,0,0,7
38a9492818c0ca66ef84df09961a322179f984d3.cl,entry,9,41,1,0,0,0,0,9
38aa4018d26c1679da2bcfa2115f074e151ca2aa.cl,entry,7,0,1,0,0,0,0,7
38aae8676250f7ac1e1c567eaa3da82cf8c411ce.cl,entry,7,8,1,0,0,0,0,7
38abe8b7d88ea44817d395e4a44a522dd6065597.cl,entry,46,57,1,0,0,0,0,46
38ac61ecc25f4b9a6b8c44035d5b5f7c6ee6361d.cl,entry,240,339,1,0,0,0,0,240
38ac6679ef297f7c1a2bad8264abd6987534d61c.cl,entry,7,14,1,0,0,0,0,7
38ae59a0d12b39f53ea3dc74d84c755e5e177dde.cl,entry,7,4,1,0,0,0,0,7
38ae750ca7228d53410fd88b733d3c46f4dc17c0.cl,entry,23,49,1,0,0,0,0,23
38af648d0d842c76b5d5f641eb708efe22a114f9.cl,entry,7,0,1,0,0,0,0,7
38b034e4182d15a4a742c53c11adccbcb9372dc0.cl,entry,141,196,1,0,0,0,0,141
38b189cdc3775e70d54ecd65c1d977dc82c3477b.cl,entry,13,18,1,0,0,0,0,13
38b2becd669c29d4c64572fde0c3fd47f99456ab.cl,entry,7,0,1,0,0,0,0,7
38b653e24e50fa3a0417b7539770f1d049725645.cl,entry,318,309,1,0,0,0,0,318
38b7e21e87f29087cfaf364bf2a178085e4f5291.cl,entry,39,58,1,0,0,0,0,39
38babb4bf3182445afc7c56d00e338559c7e7d8d.cl,entry,48,99,1,0,0,0,0,48
38bb0a5c3dfe0037375b2ad4fdd74dfd247afa24.cl,entry,21,36,1,0,0,0,0,21
38bb78d141cb12e041ce3f089bd36bf9fa272cf8.cl,entry,16,21,1,0,0,0,0,16
38bc4ed8fdab177d36c3fc0dd85d55e242ca8bed.cl,entry,8,18,1,0,0,0,0,8
38bd300564b1e8383c69d665ff27103f49fa85de.cl,entry,254,326,1,0,0,0,0,254
38bd3bc29330c4763e26c31124118df3254c1ae0.cl,entry,7,16,1,0,0,0,0,7
38bf5c463bef41a84f706f5a09c453a3bc2498bc.cl,entry,7,0,1,0,0,0,0,7
38c058c3eec618dc07ff019d62de8bca1adce972.cl,entry,7,24,1,0,0,0,0,7
38c1492826625c4cfa826f6b32850deb6612e18d.cl,entry,431,561,1,0,0,0,0,431
38c2bebd05c46ad9fc1f44195a7762dc6a4112ba.cl,entry,30,44,1,0,0,0,0,30
38c480c8786a2760c0e6497c336391330ea4c0bf.cl,entry,7,0,1,0,0,0,0,7
38c48e7dde493864133b0d45c195f500700fae01.cl,entry,16,18,1,0,0,0,0,16
38c8de36d2efeb6d3068bf49ab101897c377417f.cl,entry,82,111,1,0,0,0,0,82
38c8e2d2972612a50fda5fdc3449dd9f0dc512b8.cl,entry,74,105,1,0,0,0,0,74
38ca9b23df749761f8911e33bc550ca1f18cd72d.cl,entry,93,115,1,0,0,0,0,93
38cbd91010203b8082ca0cc84ecd4490206ebbd4.cl,entry,66,93,1,0,0,0,0,66
38cc065042306e7a47e6d8b04afdf9049c60de70.cl,entry,7,0,1,0,0,0,0,7
38cc1c975ef397b71b54a67f4c9d6b9d1854f44f.cl,entry,7,0,1,0,0,0,0,7
38cf4b587d18c1995a92c3570fb253e7753ec64b.cl,entry,9,33,1,0,0,0,0,9
38cf66f880bdb2a25ad816e692b1b252073cefd4.cl,entry,7,0,1,0,0,0,0,7
38d0b35181167376584c76d7149ae2f05868431d.cl,entry,85,105,1,0,0,0,0,85
38d1de95b68cf855932ee77691c39d62f0a92be8.cl,entry,11,32,1,0,0,0,0,11
38d2e202668f377aeb326bbd96091e9529faeef1.cl,entry,7,12,1,0,0,0,0,7
38d41a4dc95c53026cd400a3f84f2c340f1e1ded.cl,entry,7,65,1,0,0,0,0,7
38d4310716c962e222d6e3942874f9a1a0c6829b.cl,entry,7,10,1,0,0,0,0,7
38d6b5bbe8a37987710516f5488ace7dd81dd526.cl,entry,24,45,1,0,0,0,0,24
38d6b71d34d4c7a65c6ab44fe90c389dbba7e4f0.cl,entry,30,30,1,0,0,0,0,30
38d73b470be22e1070f2c87394e668c7f884ed99.cl,entry,23,55,1,0,0,0,0,23
38d780fffcce29721d3704441c924d3c4ddf97e3.cl,entry,7,22,1,0,0,0,0,7
38d80b2b2009dc03e0b8d317ebbec5530214c96d.cl,entry,7,23,1,0,0,0,0,7
38d8a40e627e37980d0cb29e1eb91c626a49701b.cl,entry,7,18,1,0,0,0,0,7
38d93a763eb0677e25f727231f1811e96294b0a2.cl,entry,19,35,1,0,0,0,0,19
38d95805817b5d796972ba4bcc16d458fbb3d7c6.cl,entry,7,0,1,0,0,0,0,7
38d9b7901b65f56a6017ef19cef70bee9ec46585.cl,entry,189,230,1,0,0,0,0,189
38d9bf43ad264ec40d97fd126721b002d0be6788.cl,entry,7,0,1,0,0,0,0,7
38dae40c169335d9b63e279004df78d595bb0d4e.cl,entry,7,0,1,0,0,0,0,7
38dbd670503f4ce13b9a4db0dc267c493b440938.cl,entry,552,656,1,0,0,0,0,552
38dc4553c305584e03a59e63c70a521ff4695d45.cl,entry,39,59,1,0,0,0,0,39
38dcb9a528cf2ec8105c0154a675aee7e69d9f55.cl,entry,7,0,1,0,0,0,0,7
38ddb45b6e8ba85e251d072ecc3699c25ca42f52.cl,entry,98,175,1,0,0,0,0,98
38de695db2467a3ae4e78a8728f594321ace2b5c.cl,entry,51,92,1,0,0,0,0,51
38dfd9bfa6ed6908dde92d77a48c3e4147a14815.cl,entry,11,12,1,0,0,0,0,11
38dff78131c7abd714cbbe5cc067661e1a8afd13.cl,entry,100,132,1,0,0,0,0,100
38e05000407c4128fa618097bd8a35b12e83aaf9.cl,entry,7,0,1,0,0,0,0,7
38e12835e5cc3017b545531573315804c608cfb9.cl,entry,48,64,1,0,0,0,0,48
38e1e9d615dcf605fb384655c5b9ed726163c117.cl,entry,7,0,1,0,0,0,0,7
38e2e32fbf0d083ab86e8b96df1468e918961bb8.cl,entry,7,12,1,0,0,0,0,7
38e4057d07df9a534650946cb4f82996f4c76f6f.cl,entry,7,0,1,0,0,0,0,7
38e5d8cf5d40b7d8fa0bf6117b0c84cf86b0d39f.cl,entry,112,179,1,0,0,0,0,112
38e5da508657be3537162dc95256d778ff5eb54b.cl,entry,9,11,1,0,0,0,0,9
38e61708a9f987b014b968fefaaa49b320108b5e.cl,entry,24,19,1,0,0,0,0,24
38e6398ea9c1d68750e954c93981b795c77d4f20.cl,entry,7,0,1,0,0,0,0,7
38e6bff3cba38af6c6860e9336aff62c6e1af130.cl,entry,7,0,1,0,0,0,0,7
38e6cd2cfa36a66debb7aa7f25819b9dc44febc8.cl,entry,8,35,1,0,0,0,0,8
38e8a2bcfc0fca6c3884cbf4264aa9279a2acef3.cl,entry,50,81,1,0,0,0,0,50
38e8ac44e033f5813fd605ec6560734fde5fff74.cl,entry,7,2,1,0,0,0,0,7
38e8edcc62d50195d8496f2463a7868b9d391b3c.cl,entry,18,30,1,0,0,0,0,18
38e903d15d1c7b9652981d5835b58ba19265d6c7.cl,entry,67,136,1,0,0,0,0,67
38eb2feee3daa7ab9f106a5da59d9d7ecd0aab9d.cl,entry,70,99,1,0,0,0,0,70
38ee41765fa83787462f90fc3121b73c0a254a7f.cl,entry,374,536,1,0,0,0,0,374
38ee85d051aeeb1a42021268c064b8b857640d73.cl,entry,8,17,1,0,0,0,0,8
38eeff4f124ad8e9e011b23fcd6ed7a352333ce8.cl,entry,15,26,1,0,0,0,0,15
38ef3d5d1ae930e449355ca11b00b5aed912cddd.cl,entry,80,107,1,0,0,0,0,80
38f1866db828bce8e5467160ee63cea281d3c0c1.cl,entry,7,19,1,0,0,0,0,7
38f25930a4b8d8f811beaa73449d2bf6ffc54f35.cl,entry,11,26,1,0,0,0,0,11
38f319c1f6d4dc73823a250cf3829ef34d592d41.cl,entry,61,79,1,0,0,0,0,61
38f4a2d62a3c5a98a085ee2f7ddf366ac1408e24.cl,entry,325,356,1,0,0,0,0,325
38f6e864e81ca04639b90efd773c5a9ba84dcbd2.cl,entry,7,0,1,0,0,0,0,7
38f83926f8b886eea1db754d2f46ec99357fe6bf.cl,entry,13,17,1,0,0,0,0,13
38f97a48e07fec17243e462ad1917e02aab9abeb.cl,entry,575,744,1,0,0,0,0,575
38fa5252cc320887bc9685f528339f33c8914777.cl,entry,7,1,1,0,0,0,0,7
38fa92eb9a5ce8ef5a42d3ff26b64044a9b026f9.cl,entry,10,29,1,0,0,0,0,10
38fac8bca24763625b71f10f5a32369a1fb64115.cl,entry,440,619,1,0,0,0,0,440
38fb2fcf8415d97dc93179068ca70ed6da8a4bb5.cl,entry,56,83,1,0,0,0,0,56
38fda40bdf120052d29993257201593e3047a2f3.cl,entry,7,0,1,0,0,0,0,7
38fe11d33df82e92ba810bbf6b2b281a2cda6d15.cl,entry,20,46,1,0,0,0,0,20
38ff68b35ea0dc32f7298fcb812f79c6c5ae0939.cl,entry,61,102,1,0,0,0,0,61
38ffff482bd314dab5ca59b113e324f17d14d89c.cl,entry,31,38,1,0,0,0,0,31
3901e7fabdb83afe5ddfdafcfd2da3e4a5d27398.cl,entry,179,203,1,0,0,0,0,179
3902bc23f048893089226b47236d98f5f2789309.cl,entry,15,24,1,0,0,0,0,15
3902dbba9a270e8c94780c4a145a9040f4717ee4.cl,entry,7,0,1,0,0,0,0,7
390486e09ae83852a094537d2cee900f13b878a9.cl,entry,7,13,1,0,0,0,0,7
390512629c09cc40f9fd8b2f09cccc7db86a07c4.cl,entry,29,41,1,0,0,0,0,29
390762de6c6a4b1264c1f4d3af2f101cbb7d2619.cl,entry,11,19,1,0,0,0,0,11
39080c6af94574dcd4a0fdd3f296e6ce233a933e.cl,entry,55,93,1,0,0,0,0,55
3908382513f01bbf72c7bff896542e720e8274f9.cl,entry,7,13,1,0,0,0,0,7
39089bd834c261404a821be19047e64e5984a452.cl,entry,7,2,1,0,0,0,0,7
390a62e6e580539383edbf018bac62640cb2688a.cl,entry,44,91,1,0,0,0,0,44
390b8ca3ec14f2a854d3087917c8c36bd142abba.cl,entry,25,42,1,0,0,0,0,25
390cbe04d13b39bc63f56227025b6db2fea3dfd5.cl,entry,7,0,1,0,0,0,0,7
390d5d3096352e944c331a3dfc367dfc6f58be5a.cl,entry,31,71,1,0,0,0,0,31
390de7069f8d3b65c0b8198dc39adc5af95dd08b.cl,entry,207,234,1,0,0,0,0,207
390def5223f4106ccace1f3e40821c12cd979d2d.cl,entry,76,118,1,0,0,0,0,76
390dfdd50364d3dcb74adbb6ea6ca0a351d5e586.cl,entry,52,54,1,0,0,0,0,52
390e42d1ee4195b50e2da7b470b4659ce2511e54.cl,entry,77,122,1,0,0,0,0,77
390e45a95969ec138dfa83e18f50f51719bdfd1a.cl,entry,9,20,1,0,0,0,0,9
390e4f8f1d634e7e822a3d55e6270f44ffc38145.cl,entry,7,14,1,0,0,0,0,7
390f816c6a0ecc52d9fa3e798dd89e15e06e5168.cl,entry,7,3,1,0,0,0,0,7
390f9f26fd1037d990a5a7a761dc21ab36224ea1.cl,entry,7,12,1,0,0,0,0,7
39100bd3ceba738ef497eacb2a060406f54b5cc5.cl,entry,128,172,1,0,0,0,0,128
391065d3c24dcd5da32326546e50bd996e5e5318.cl,entry,30,46,1,0,0,0,0,30
3910987e9163c86d943b44190a99e9cc7a0e749d.cl,entry,10,42,1,0,0,0,0,10
39109977a2fd4b6996330c31f37e4a76cb8dced2.cl,entry,55,61,1,0,0,0,0,55
39117c44c21e24026a1063e43a71ff4ccfec7a3c.cl,entry,75,87,1,0,0,0,0,75
3911ff56c85e29c86a8b553ca817f5d994fd22fb.cl,entry,67,95,1,0,0,0,0,67
39122b039b48c3e53167fd1d64efda076ee23a8b.cl,entry,12,25,1,0,0,0,0,12
39128316fdd801c3b07bd9aeae7dd396bc1a2c22.cl,entry,181,194,1,0,0,0,0,181
391433e2679c285955f41451da309794ced234bb.cl,entry,74,62,1,0,0,0,0,74
39153bd36f8aeac5abe2459c3c1eb5f2638940a0.cl,entry,7,4,1,0,0,0,0,7
3915635a97c2fea9ab6868fd62c4a526c581ed9e.cl,entry,40,92,1,0,0,0,0,40
3917694a1cedcb7fad19636ce02794e8eed29982.cl,entry,7,5,1,0,0,0,0,7
3917a54050a63460a7e9db44c93e9acb8185d168.cl,entry,7,0,1,0,0,0,0,7
39183aadf818252f25d8c2d300d03e3cc0415e9b.cl,entry,173,221,1,0,0,0,0,173
3918dd97a6d543c7647cd31085926ad5d6a52981.cl,entry,174,212,1,0,0,0,0,174
3918e652f4663658c9436c027e695cda55449aae.cl,entry,8,19,1,0,0,0,0,8
391942432c8045bd39381e6d43085e2f2afeab87.cl,entry,188,228,1,0,0,0,0,188
391995fb9df24f1c521615d599f52f968d20198e.cl,entry,13,59,1,0,0,0,0,13
3919b8565b3e4a5ef04eec768925eb01cc0a8d86.cl,entry,19,18,1,0,0,0,0,19
3919c21d1e4e6c078ba571877d79d8d58c075d83.cl,entry,7,30,1,0,0,0,0,7
391a04f61bda52c5c319291e0b97298906604d38.cl,entry,18,55,1,0,0,0,0,18
391acddd7cb31c49c3949606f882152168a980ef.cl,entry,94,160,1,0,0,0,0,94
391b46d36801a45ef6d16802cc0ce23bc6862c6d.cl,entry,7,23,1,0,0,0,0,7
391b5b06b7fa884c11ffa136b69e9ac3d77fc2a3.cl,entry,19,25,1,0,0,0,0,19
391b80b62a08580a3e8e43e30b7c31f4f07a0f48.cl,entry,126,107,1,0,0,0,0,126
391d116605b79dcf99981f7eae943d02ed48db8a.cl,entry,218,295,1,0,0,0,0,218
391dcd66199f28ceff240ebea6318e18d48d5e25.cl,entry,7,0,1,0,0,0,0,7
392170eae3e0c5179300026af7f6aa50913e7f68.cl,entry,63,63,1,0,0,0,0,63
3921d7cb3eda49bceff6b7a3058ba10bc7641330.cl,entry,8,7,1,0,0,0,0,8
3922d61493c2d18143bebd9ccddd4ee8f1f9d232.cl,entry,143,166,1,0,0,0,0,143
392307ba3a2dfd783883d6bc0b85dbd96e127717.cl,entry,7,0,1,0,0,0,0,7
39230c9e076ed99e4ef01e3710ba9537148f8637.cl,entry,36,58,1,0,0,0,0,36
3925d86d814cd8568d4ff604a646bb94569c48a0.cl,entry,62,130,1,0,0,0,0,62
3926811fe8babc158ecf96106570331ca362b01f.cl,entry,181,213,1,0,0,0,0,181
3926fdc50d6ad727f342ee0bf3978623679a875b.cl,entry,17,35,1,0,0,0,0,17
39270ff59ab2da3e50d93ab0fca00f44a4b62948.cl,entry,34,105,1,0,0,0,0,34
3928bb7c9ac46cff6035a3b0c898e282127a4476.cl,entry,21,48,1,0,0,0,0,21
3929ae009954ec87f26e5f46534b520de3e3d5c4.cl,entry,412,529,1,0,0,0,0,412
3929f241c1cee742ceda6811b7f26a374cb61c50.cl,entry,7,26,1,0,0,0,0,7
392ab98565f1f885173110706eeec189f8cf451f.cl,entry,380,512,1,0,0,0,0,380
392b4c484d77236dc5364687399cc8d3c0b13957.cl,entry,7,0,1,0,0,0,0,7
392d957f684a07f21803715be4fa9c86824706e2.cl,entry,7,0,1,0,0,0,0,7
392dafc620e1dab9096485596c56bbe59cf7df01.cl,entry,8,1,1,0,0,0,0,8
392db453a0d362db833aa850a8aff722b44a0439.cl,entry,7,0,1,0,0,0,0,7
392f84c0d729005716344cbdd6e52ac4b4777d60.cl,entry,21,64,1,0,0,0,0,21
392fb88c509db95a1e3a9d13609cf0682731e348.cl,entry,19,27,1,0,0,0,0,19
3930e05bf0c619c556031fcabaf4db82e83779b1.cl,entry,451,503,1,0,0,0,0,451
3932b3867e199f1c561866f98ad4124759bb3b33.cl,entry,19,50,1,0,0,0,0,19
39331caafaa36ca49f5ca45ca5e83e579e302135.cl,entry,7,1,1,0,0,0,0,7
393678b77d18245931a4df7ed9f6d26b1e3e7968.cl,entry,8,17,1,0,0,0,0,8
3937cd9684e03ae8c057c22f23c6098733732de7.cl,entry,30,25,1,0,0,0,0,30
3938fbe413456aa665f83ff735ad577a382ebdda.cl,entry,116,206,1,0,0,0,0,116
3939143359f888f1f6a63dfb8021631993d0783f.cl,entry,262,368,1,0,0,0,0,262
39391b93590fa9430ce674ecb3db0f2d16448426.cl,entry,242,317,1,0,0,0,0,242
393afbee821098c9f544cdd798805fee60c6eaf7.cl,entry,136,210,1,0,0,0,0,136
393b66328d91d2b79356b01de01e69ed233f48a4.cl,entry,295,397,1,0,0,0,0,295
393b894e6028c6a3f9de2ae8450539eb1c881572.cl,entry,331,444,1,0,0,0,0,331
393b938f73be36902528add8a3f57b4e89f5611c.cl,entry,13,31,1,0,0,0,0,13
393c3799e4483d9aa04d9d16194426abc295497c.cl,entry,18,21,1,0,0,0,0,18
393cd55ac18dfe21d0b0c17e7be578ad385de4bc.cl,entry,11,10,1,0,0,0,0,11
393e70cf2eb62354b239a0dc17f1bb7109e53c15.cl,entry,225,290,1,0,0,0,0,225
393f1d4053b4112d7138379d29081853bdea5b3a.cl,entry,57,98,1,0,0,0,0,57
394304f211480e00602ede68f36e6e18eea3a2b8.cl,entry,18,36,1,0,0,0,0,18
39448ec06d2952975369f20036a60ac5a7008975.cl,entry,252,333,1,0,0,0,0,252
3944e06ba6acdf6c42c3600bf7d0b8d735d6073f.cl,entry,141,219,1,0,0,0,0,141
394603b7486a87bdf94111125566265b8ff01471.cl,entry,7,2,1,0,0,0,0,7
39469bd69025352364e925fb1b57790ceb7d1dbd.cl,entry,62,110,1,0,0,0,0,62
3946b2742e1928c45c9e47e38a05e1a8dbf044b8.cl,entry,8,13,1,0,0,0,0,8
394a2942fb6fc7d529d664dc2b248859bcbd8427.cl,entry,11,23,1,0,0,0,0,11
394b5c781f0722e5ad907df256d19a3be129bb43.cl,entry,7,1,1,0,0,0,0,7
394d1d1b21ed65c875f73fec87da1d692294763b.cl,entry,7,20,1,0,0,0,0,7
394ea717eca06fa16496045eec153d8fceb3128c.cl,entry,8,28,1,0,0,0,0,8
394fccdb37a158302e31cae3d838847fb458bf2e.cl,entry,222,214,1,0,0,0,0,222
3950314a06c7c4d8088cc76e09f8436eb065631a.cl,entry,7,0,1,0,0,0,0,7
395077a343f360d76f9881ef50692b1720abf688.cl,entry,69,96,1,0,0,0,0,69
395205e34ea580e139add2d98a377d8c3a31f6c9.cl,entry,23,43,1,0,0,0,0,23
39532f32ef17a74171f0d822191b0a686bba033c.cl,entry,149,145,1,0,0,0,0,149
39547a683b5570749f29d2bda162b8b2f033baeb.cl,entry,17,39,1,0,0,0,0,17
395669f3954aaa2f10cbfb17e3e498d71ee9bb92.cl,entry,477,546,1,0,0,0,0,477
39594e1614a16c433fce1c99c7a4a4c17dbecf45.cl,entry,7,16,1,0,0,0,0,7
3959ca89553324b8dc88beed5652726412baf387.cl,entry,7,14,1,0,0,0,0,7
395bac78e206f9821e2f7184aa037dfef263686c.cl,entry,15,18,1,0,0,0,0,15
395d67c6672e7423d7dc5e6ed45773914057d238.cl,entry,12,42,1,0,0,0,0,12
395f3f6ba1a68e8f54547ac63557b58f15658dfb.cl,entry,159,186,1,0,0,0,0,159
395fd723a18e83c6eb257eb32e72a57f0e1edb17.cl,entry,54,57,1,0,0,0,0,54
3960e0e71eb5e71ca8fd6105f09d9e9538ebc5c8.cl,entry,8,23,1,0,0,0,0,8
3963254cf2ce8e45de14b9f6b3822d6ef2d1c2d8.cl,entry,68,100,1,0,0,0,0,68
3965f9247eb1410fab771f1d81bf0866d5197f40.cl,entry,22,30,1,0,0,0,0,22
39666912db7dc664b3bec023324f73185318faba.cl,entry,7,0,1,0,0,0,0,7
39671a6ed9a974b1657c2a92271a52aab3f264e0.cl,entry,13,24,1,0,0,0,0,13
396be369e05f3b9fad4a9b0df1247337c507ea57.cl,entry,7,1,1,0,0,0,0,7
396de82d1d1caadb94cc2487e01697ebfad959bf.cl,entry,7,18,1,0,0,0,0,7
396ee8437004d96b00492e2cf8418f11e4d641b7.cl,entry,7,31,1,0,0,0,0,7
396fb5e34a20947e9685ce3443d555084e9e736c.cl,entry,16,26,1,0,0,0,0,16
396fffb98d152cc3d9168ed91e3ed0a14e1edfd9.cl,entry,7,0,1,0,0,0,0,7
3970184bf83e6d2a77baecfe61928c18d23f1bdf.cl,entry,10,32,1,0,0,0,0,10
39708e29fdbce6b93b26a2e3f11d240860f81887.cl,entry,7,0,1,0,0,0,0,7
39716ed79653533b889ecfe9561e3a3beb0f1e8a.cl,entry,34,32,1,0,0,0,0,34
3971ab7086c33b7bf9a8092c15cae70d2dc3ed81.cl,entry,12,33,1,0,0,0,0,12
39722eafc5d484e73c3487622882dcfd7921de88.cl,entry,70,92,1,0,0,0,0,70
3972e261bad8c406cfeefac04e362ae3dea0a6dc.cl,entry,7,1,1,0,0,0,0,7
3973b92d53f53e5f893e065c7f9de6d5e37fb092.cl,entry,7,38,1,0,0,0,0,7
39741853d47a716420dce70fb0ea298f3a0090aa.cl,entry,7,19,1,0,0,0,0,7
3975276a56e9c7d3312dfabe5bcf45f0c0c74af7.cl,entry,10,9,1,0,0,0,0,10
3975bb0829e9656c1ac3a8461ea69555a57545b7.cl,entry,103,165,1,0,0,0,0,103
39764164e7ff4c0001dbf69fc1f6c38a1c6880c8.cl,entry,631,759,1,0,0,0,0,631
3976af1bc07f9faaa2af4168192fe670106dfd16.cl,entry,46,99,1,0,0,0,0,46
39771b43b81ed81bc96c72ec28fad30a373ed2fe.cl,entry,7,2,1,0,0,0,0,7
